method,score,reason,address_score,name_score,owner_score,city_score,dc_excel_row,dc_owner,dc_name,dc_country,dc_city,dc_address,dc_lat,dc_long,451_excel_row,451_owner,451_name,451_country,451_city,451_address,451_lat,451_long
01_lat_long_2dp,1.0,"Rounded lat/long key 25.78, -80.19",0.3913,0.25,0.16,1.0,2212,Equinix,MI1,United States of America,Miami," 50 NE 9th Street, Miami, FL, US, 33132",25.78245376,-80.19307125,16280,"Lumen Technologies, Inc.",Miami Gateway,United States of America,Miami,49 NW 5th St.,25.779238,-80.194917
01_lat_long_2dp,1.0,"Rounded lat/long key 25.78, -80.19",0.4561,0.4286,0.1481,1.0,2212,Equinix,MI1,United States of America,Miami," 50 NE 9th Street, Miami, FL, US, 33132",25.78245376,-80.19307125,16282,"Digital Realty Trust, Inc.",Miami MIA10,United States of America,Miami,36 Northeast 2nd Street,25.77581,-80.19296
01_lat_long_2dp,1.0,"Rounded lat/long key 25.78, -100.18",0.8056,1.0,0.1111,1.0,2214,Triara,Monterrey,Mexico,Apodaca,"Libramiento Norte #111 Apodaca, N.L. C.P. 66600",25.78403362,-100.1802591,21239,"Teléfonos de México, S.A.B. de C.V.",TRIARA Monterrey,Mexico,Apodaca,Libramiento Norte 111 Futuro Apodaca Sin Nombre de Col 29,25.78293,-100.179765
01_lat_long_2dp,1.0,"Rounded lat/long key 25.79, -80.35",0.75,1.0,1.0,0.2,2215,Equinix,MI6,United States of America,Doral,"1525 NW 98th Court, Doral, FL, US",25.78768146,-80.35467858,16253,"Equinix, Inc.",MI6,United States of America,Miami,1525 Northwest 98th Court,25.78772,-80.35468
01_lat_long_2dp,1.0,"Rounded lat/long key 25.79, -80.38",0.3944,1.0,0.24,0.0,2216,QTS Datacenters,Miami Data Center,United States of America,null,"11234 NW 20th Street, Miami, Florida , 33172, USA",25.791457,-80.379555,16275,EdgeConneX Inc.,Miami,United States of America,Miami,2132 Northwest 114th Avenue,25.793011,-80.38113
01_lat_long_2dp,1.0,"Rounded lat/long key 25.79, -80.38",0.7727,1.0,0.5806,0.0,2216,QTS Datacenters,Miami Data Center,United States of America,null,"11234 NW 20th Street, Miami, Florida , 33172, USA",25.791457,-80.379555,16277,"QTS Realty Trust, LLC",Miami 1,United States of America,Miami,11234 Northwest 20th Street,25.79206,-80.3796
01_lat_long_2dp,1.0,"Rounded lat/long key 25.80, -80.34",0.5763,0.8205,1.0,0.2,2218,Digital Realty,2300 NW 89th Pl. Miami,United States of America,Doral,"2300 NW 89th Pl, Doral, FL 33172, USA",25.79540348,-80.34311058,8253,"Digital Realty Trust, Inc.",2300 NW 89th Place,United States of America,Miami,2300 Northwest 89th Place,25.7954,-80.34313
01_lat_long_2dp,1.0,"Rounded lat/long key 25.80, -80.34",1.0,1.0,1.0,1.0,2218,Digital Realty,2300 NW 89th Pl. Miami,United States of America,Doral,"2300 NW 89th Pl, Doral, FL 33172, USA",25.79540348,-80.34311058,16274,"Digital Realty Trust, Inc.",Miami,United States of America,Doral,2300 NW 89th Pl,25.795235,-80.343156
01_lat_long_2dp,1.0,"Rounded lat/long key 25.80, -80.38",1.0,0.3333,0.1739,0.0,2219,Actis,Key Center,United States of America,null,"11300 NW 25th St, Miami, FL, 33172, United States",25.79617578,-80.37979875,16281,Nextstream Limited,Miami KeyCenter,United States of America,Miami,11300 NW 25th St.,25.796394,-80.379959
01_lat_long_2dp,1.0,"Rounded lat/long key 25.80, -80.23",0.5143,1.0,1.0,1.0,2220,CoreSite,MI1,United States of America,Miami,"2115 NW 22nd St, Miami, Florida, 33142, USA",25.79754186,-80.23005788,16248,CoreSite Realty Corporation,MI1,United States of America,Miami,2115 Northwest 22nd Street,25.79757,-80.230127
01_lat_long_2dp,1.0,"Rounded lat/long key 25.87, -80.38",0.48,0.4,1.0,0.2,2222,EdgeConneX,EDCMIA11,United States of America,Doral,"NW 106th St, Miami, FL 33178, United States",25.868956,-80.381049,16279,EdgeConneX Inc.,Miami 3,United States of America,Miami,Northwest 106th Street Northwest 112th Avenue,25.869426,-80.381674
01_lat_long_2dp,1.0,"Rounded lat/long key 25.96, 49.88",0.2449,0.5455,0.5556,0.0,2227,DAMAC Digital,Dammam,Saudi Arabia,null,"6732 Ø´Ø§Ø±Ø¹ 7 33226 4750, Saudi Arabia",25.95982389,49.87647838,12013,Damac Data Centres,DMM-1,Saudi Arabia,Riyadh,Industrial City 2,25.960119,49.879137
01_lat_long_2dp,1.0,"Rounded lat/long key 26.13, 43.98",0.0,1.0,0.2069,0.0,2235,Mobily,Unaizah,Saudi Arabia,Unaizah,"Ar Rawghani, Unayzah 56217, Saudi Arabia",26.12598262,43.98406547,21449,Etihad Etisalat Company,Unaizah,Saudi Arabia,,,26.125982,43.983975
01_lat_long_2dp,1.0,"Rounded lat/long key 26.16, 50.47",0.6154,1.0,1.0,0.5455,2237,Batelco,Hamala Data Centre,Bahrain,A'ali,"Rd No 1429, Hamala, Bahrain",26.15648376,50.47477448,13408,Batelco (Bahrain Telecommunications Company),Hamala Data Center 1,Bahrain,Hamala,Road 1429,26.15675,50.47447
01_lat_long_2dp,1.0,"Rounded lat/long key 26.16, 50.47",0.4878,1.0,1.0,0.5455,2237,Batelco,Hamala Data Centre,Bahrain,A'ali,"Rd No 1429, Hamala, Bahrain",26.15648376,50.47477448,13409,Batelco (Bahrain Telecommunications Company),Hamala Data Center 2,Bahrain,Hamala,Road Number 1429,26.15638,50.47486
01_lat_long_2dp,1.0,"Rounded lat/long key 26.18, -80.19",0.6667,1.0,1.0,1.0,2239,365 Data Centers,Fort Lauderdale,United States of America,Fort Lauderdale,"3250 W Commercial Blvd, Fort Lauderdale, FL 33309, USA",26.18480963,-80.19069235,12716,"365 Data Centers Services, LLC",Fort Lauderdale,United States of America,Fort Lauderdale,3250 West Commercial Boulevard,26.18499,-80.19084
01_lat_long_2dp,1.0,"Rounded lat/long key 26.19, -80.19",0.7619,0.3158,1.0,1.0,2241,Flexential,Fort Lauderdale,United States of America,Fort Lauderdale,"5301 NW 33rd Avenue Fort Lauderdale, FL 33309",26.19006205,-80.19324365,12696,Flexential Inc.,FLL1,United States of America,Fort Lauderdale,5301 Northwest 33rd Avenue,26.19003,-80.19326
01_lat_long_2dp,1.0,"Rounded lat/long key 26.19, -80.19",0.8571,0.1053,1.0,1.0,2241,Flexential,Fort Lauderdale,United States of America,Fort Lauderdale,"5301 NW 33rd Avenue Fort Lauderdale, FL 33309",26.19006205,-80.19324365,16272,Flexential Inc.,MIA2,United States of America,Fort Lauderdale,5301 NW 33rd Ave.,26.190264,-80.19326
01_lat_long_2dp,1.0,"Rounded lat/long key 26.20, -98.23",0.4912,0.2069,1.0,1.0,2243,MDC Data Centers,MCA2,United States of America,Mcallen,"422 S 11th St, McAllen, Texas 78501, USA",26.19935581,-98.23213734,8237,"MDC, Inc",200 S. 10th Street McAllen,United States of America,McAllen,200 S. 10th. Suite 702,26.201923,-98.234207
01_lat_long_2dp,1.0,"Rounded lat/long key 26.20, -98.23",0.3385,0.2727,0.3415,1.0,2243,MDC Data Centers,MCA2,United States of America,Mcallen,"422 S 11th St, McAllen, Texas 78501, USA",26.19935581,-98.23213734,10691,"Cogent Communications Holdings, Inc.",Cogent POP McAllen,United States of America,McAllen,621 Beech Avenue/71 Ash Avenue West,26.203623,-98.226879
01_lat_long_2dp,1.0,"Rounded lat/long key 26.20, -98.23",0.7857,0.8889,1.0,1.0,2243,MDC Data Centers,MCA2,United States of America,Mcallen,"422 S 11th St, McAllen, Texas 78501, USA",26.19935581,-98.23213734,16021,"MDC, Inc",MCA 2,United States of America,McAllen,422 South 11th St,26.199395,-98.234729
01_lat_long_2dp,1.0,"Rounded lat/long key 26.20, -98.23",0.4138,0.3,0.2308,1.0,2243,MDC Data Centers,MCA2,United States of America,Mcallen,"422 S 11th St, McAllen, Texas 78501, USA",26.19935581,-98.23213734,16055,"fifteenfortyseven Critical Systems Realty, LLC",MDC McAllen MCA1,United States of America,McAllen,200 South 10th Street,26.20197,-98.23137
01_lat_long_2dp,1.0,"Rounded lat/long key 26.20, -98.23",1.0,0.2069,1.0,1.0,2244,MDC Data Centers,MCA1,United States of America,McAllen,"200 S 10th St, Suite 702, McAllen, Texas 78501, USA",26.20196974,-98.23164591,8237,"MDC, Inc",200 S. 10th Street McAllen,United States of America,McAllen,200 S. 10th. Suite 702,26.201923,-98.234207
01_lat_long_2dp,1.0,"Rounded lat/long key 26.20, -98.23",0.3415,0.2727,0.3415,1.0,2244,MDC Data Centers,MCA1,United States of America,McAllen,"200 S 10th St, Suite 702, McAllen, Texas 78501, USA",26.20196974,-98.23164591,10691,"Cogent Communications Holdings, Inc.",Cogent POP McAllen,United States of America,McAllen,621 Beech Avenue/71 Ash Avenue West,26.203623,-98.226879
01_lat_long_2dp,1.0,"Rounded lat/long key 26.20, -98.23",0.4062,0.6667,1.0,1.0,2244,MDC Data Centers,MCA1,United States of America,McAllen,"200 S 10th St, Suite 702, McAllen, Texas 78501, USA",26.20196974,-98.23164591,16021,"MDC, Inc",MCA 2,United States of America,McAllen,422 South 11th St,26.199395,-98.234729
01_lat_long_2dp,1.0,"Rounded lat/long key 26.20, -98.23",0.5517,1.0,0.2308,1.0,2244,MDC Data Centers,MCA1,United States of America,McAllen,"200 S 10th St, Suite 702, McAllen, Texas 78501, USA",26.20196974,-98.23164591,16055,"fifteenfortyseven Critical Systems Realty, LLC",MDC McAllen MCA1,United States of America,McAllen,200 South 10th Street,26.20197,-98.23137
01_lat_long_2dp,1.0,"Rounded lat/long key 26.20, -98.23",0.6667,0.3333,0.0645,1.0,2245,1547 Critical Systems Realty,Chase Tower- MCTX1,United States of America,McAllen,"200 S 10th St, McAllen, Texas 78501, USA",26.20226149,-98.23141582,8237,"MDC, Inc",200 S. 10th Street McAllen,United States of America,McAllen,200 S. 10th. Suite 702,26.201923,-98.234207
01_lat_long_2dp,1.0,"Rounded lat/long key 26.20, -98.23",0.3077,0.4,0.3103,1.0,2245,1547 Critical Systems Realty,Chase Tower- MCTX1,United States of America,McAllen,"200 S 10th St, McAllen, Texas 78501, USA",26.20226149,-98.23141582,10691,"Cogent Communications Holdings, Inc.",Cogent POP McAllen,United States of America,McAllen,621 Beech Avenue/71 Ash Avenue West,26.203623,-98.226879
01_lat_long_2dp,1.0,"Rounded lat/long key 26.20, -98.23",0.4074,0.2727,0.0645,1.0,2245,1547 Critical Systems Realty,Chase Tower- MCTX1,United States of America,McAllen,"200 S 10th St, McAllen, Texas 78501, USA",26.20226149,-98.23141582,16021,"MDC, Inc",MCA 2,United States of America,McAllen,422 South 11th St,26.199395,-98.234729
01_lat_long_2dp,1.0,"Rounded lat/long key 26.20, -98.23",0.5517,0.3636,0.902,1.0,2245,1547 Critical Systems Realty,Chase Tower- MCTX1,United States of America,McAllen,"200 S 10th St, McAllen, Texas 78501, USA",26.20226149,-98.23141582,16055,"fifteenfortyseven Critical Systems Realty, LLC",MDC McAllen MCA1,United States of America,McAllen,200 South 10th Street,26.20197,-98.23137
01_lat_long_2dp,1.0,"Rounded lat/long key 26.21, 50.20",0.0,0.0714,1.0,1.0,2246,Center3,NEIDC Azizeya Exchange,Saudi Arabia,Khobar,null,26.20637296,50.2035241,14877,Center3,Khobar,Saudi Arabia,Al Khobar,,26.207304,50.204812
01_lat_long_2dp,1.0,"Rounded lat/long key 26.24, 50.54",0.1558,1.0,0.25,1.0,2250,Kalaam,Bahrain,Bahrain,Manama,"Kalaam Telecom, Seef districtØŒ Manama, Bahrain",26.23588021,50.54192802,22256,Zain Bahrain B.S.C.,Zain Bahrain,Bahrain,Manama,"401 Road 2806 Zain Tower, Block 428",26.238395,50.537463
01_lat_long_2dp,1.0,"Rounded lat/long key 26.24, 50.54",1.0,0.3333,1.0,1.0,2253,Zain,Manama Tower Data Centre,Bahrain,Manama,"Zain Tower, Road 2806 ,Building 401 Block 428, Manama, Bahrain",26.23840843,50.53739763,22256,Zain Bahrain B.S.C.,Zain Bahrain,Bahrain,Manama,"401 Road 2806 Zain Tower, Block 428",26.238395,50.537463
01_lat_long_2dp,1.0,"Rounded lat/long key 26.24, 49.99",0.0,1.0,1.0,0.0,2254,Gulf Data Hub,Dammam Data Centre,Saudi Arabia,null,null,26.24453885,49.98504092,11166,Gulf Data Hub,Dammam 1,Saudi Arabia,Dammam,,26.244682,49.98506
01_lat_long_2dp,1.0,"Rounded lat/long key 26.29, -80.13",0.7826,0.0,1.0,0.08,2260,Volico,FLL1,United States of America,Leisureville," 500 Green Rd. Deerfield, FL 33064",26.28985762,-80.13007982,16271,Volico Data Center,MIA2,United States of America,Pompano Beach,500 Green Road,26.28975,-80.12972
01_lat_long_2dp,1.0,"Rounded lat/long key 26.36, 49.96",0.0,1.0,0.2069,1.0,2265,Mobily,Fursan,Saudi Arabia,Dammam,"9X74+37H, Al Fursan, Dammam 32334, Saudi Arabia",26.36272476,49.95573338,12980,Etihad Etisalat Company,Fursan,Saudi Arabia,Dammam,,26.362856,49.955363
01_lat_long_2dp,1.0,"Rounded lat/long key 26.37, 50.09",0.0,0.8571,0.1622,1.0,2268,Al Moammar Information Systems,Dammam 3,Saudi Arabia,Dammam,null,26.37347223,50.09279038,19278,Center3,Sahayeb (Dammam),Saudi Arabia,Dammam,,26.373348,50.093429
01_lat_long_2dp,1.0,"Rounded lat/long key 26.38, 127.83",0.2963,0.0,0.1739,1.0,2270,Edge Centres,EC81,Japan,Uruma,"Okinawa, Japan",26.37556035,127.8343386,17681,Global Broadband K.K,Okinawa Data Center,Japan,Uruma,61-1 Kanekadan,26.37606,127.83356
01_lat_long_2dp,1.0,"Rounded lat/long key 26.38, -80.08",0.64,1.0,1.0,1.0,2271,365 Data Centers,Boca Raton,United States of America,Boca Raton,"3500 NW Boca Raton Blvd # 900, Boca Raton, FL 33431, USA",26.38180754,-80.08396333,9585,"365 Data Centers Services, LLC",Boca Raton (FL),United States of America,Boca Raton,3500 Northwest Boca Raton Boulevard,26.3823,-80.08474
01_lat_long_2dp,1.0,"Rounded lat/long key 26.39, -80.11",1.0,1.0,1.0,1.0,2272,Equinix,MI3,United States of America,Boca Raton,"4680 Conference Way South Suite 150, Boca Raton, FL, US",26.3881381,-80.10905336,16252,"Equinix, Inc.",MI3,United States of America,Boca Raton,4680 Conference Way South,26.38998,-80.1093
01_lat_long_2dp,1.0,"Rounded lat/long key 26.39, -80.11",0.7179,0.5714,0.2162,1.0,2272,Equinix,MI3,United States of America,Boca Raton,"4680 Conference Way South Suite 150, Boca Raton, FL, US",26.3881381,-80.10905336,16257,"Cogent Communications Holdings, Inc.",MIA1,United States of America,Boca Raton,5050 Conference Way North,26.392805,-80.10987
01_lat_long_2dp,1.0,"Rounded lat/long key 26.43, 50.11",0.0,1.0,0.2069,1.0,2276,Mobily,Adama Data Centre,Saudi Arabia,Dammam,"4360 Al Mustashfa St, Al Adamah, 7572, Dammam 32242, Saudi Arabia",26.43326482,50.10528211,8431,Etihad Etisalat Company,Adama,Saudi Arabia,Dammam,,26.433149,50.105503
01_lat_long_2dp,1.0,"Rounded lat/long key 26.87, 81.01",0.2338,1.0,1.0,1.0,2286,CtrlS,Lucknow Edge,India,Lucknow,"Vibhuti Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",26.86761766,81.01290395,15696,CtrlS Datacenters Ltd.,Lucknow Edge DC1,India,Lucknow,Picup Bhawan Road,26.86788,81.01257
01_lat_long_2dp,1.0,"Rounded lat/long key 27.47, 35.60",0.125,0.0,0.2857,1.0,2291,Zero Point DC,Neom Data Centre,Saudi Arabia,Duba,null,27.47493989,35.60280707,11568,NEOM Tech & Digital Company,DC1,Saudi Arabia,Duba,Trunk Road 5,27.47498,35.60102
01_lat_long_2dp,1.0,"Rounded lat/long key 27.47, 35.60",0.125,0.0,0.2857,1.0,2291,Zero Point DC,Neom Data Centre,Saudi Arabia,Duba,null,27.47493989,35.60280707,11620,NEOM Tech & Digital Company,DC2,Saudi Arabia,Duba,Trunk Road 5,27.4744,35.60211
01_lat_long_2dp,1.0,"Rounded lat/long key 27.47, 35.60",0.0,0.125,0.4545,0.0,2291,Zero Point DC,Neom Data Centre,Saudi Arabia,Duba,null,27.47493989,35.60280707,14029,NEOM Company,Hyperscale data center 3,Saudi Arabia,Neom,,27.47276,35.59675
01_lat_long_2dp,1.0,"Rounded lat/long key 27.51, -99.50",0.2353,1.0,0.375,1.0,2292,VTX1 Companies,Laredo,United States of America,Laredo,"520 Matamoros St, Laredo, Texas 78040, USA",27.5065546,-99.50141971,15190,"Lumen Technologies, Inc.",Laredo - Premier,United States of America,Laredo,518 Farragut,27.505799,-99.501508
01_lat_long_2dp,1.0,"Rounded lat/long key 27.51, -99.50",1.0,1.0,1.0,1.0,2292,VTX1 Companies,Laredo,United States of America,Laredo,"520 Matamoros St, Laredo, Texas 78040, USA",27.5065546,-99.50141971,15191,VTX1 Companies,Laredo VTX,United States of America,Laredo,520 Matamoros,27.506548,-99.503993
01_lat_long_2dp,1.0,"Rounded lat/long key 27.69, -99.45",0.5679,0.5,1.0,1.0,2295,MDC Data Centers,LDO1,United States of America,Laredo,"13619 Cabezut Dr, Laredo, Texas 78045, USA",27.69062512,-99.45021761,15295,"MDC, Inc",LDO 1 Laredo,United States of America,Laredo,13619 Cabezut Drive Unitec Industrial Park,27.690593,-99.452488
01_lat_long_2dp,1.0,"Rounded lat/long key 27.95, -82.46",0.6667,0.125,0.2857,1.0,2299,Ace Host,Tampa Data Center,United States of America,Tampa,"412 E Madison St, Suite 1010, Tampa, FL 33602, USA",27.94910966,-82.45698298,8296,"Data Canopy Colocation, LLC",412 Madison,United States of America,Tampa,412 East Madison St. Ste 1200,27.948991,-82.457033
01_lat_long_2dp,1.0,"Rounded lat/long key 27.95, -82.46",0.4722,0.1176,0.2857,1.0,2299,Ace Host,Tampa Data Center,United States of America,Tampa,"412 E Madison St, Suite 1010, Tampa, FL 33602, USA",27.94910966,-82.45698298,8346,"Data Canopy Colocation, LLC",655 Franklin,United States of America,Tampa,655 N Franklin St. Ste 1200,27.949606,-82.458393
01_lat_long_2dp,1.0,"Rounded lat/long key 27.95, -82.46",0.4118,1.0,0.2632,1.0,2299,Ace Host,Tampa Data Center,United States of America,Tampa,"412 E Madison St, Suite 1010, Tampa, FL 33602, USA",27.94910966,-82.45698298,10639,"Cogent Communications Holdings, Inc.",Cogent Data Center - Tampa,United States of America,Tampa,400 North Tampa Street,27.94772,-82.45919
01_lat_long_2dp,1.0,"Rounded lat/long key 27.95, -82.46",0.3478,0.0,1.0,1.0,2299,Ace Host,Tampa Data Center,United States of America,Tampa,"412 E Madison St, Suite 1010, Tampa, FL 33602, USA",27.94910966,-82.45698298,13684,"Ace Host, LLC",Hillsborough 1,United States of America,Tampa,203 North Marion Street,27.94719,-82.45559
01_lat_long_2dp,1.0,"Rounded lat/long key 27.95, -82.46",0.6939,0.0,1.0,1.0,2299,Ace Host,Tampa Data Center,United States of America,Tampa,"412 E Madison St, Suite 1010, Tampa, FL 33602, USA",27.94910966,-82.45698298,13685,"Ace Host, LLC",Hillsborough 2,United States of America,Tampa,"412 East Madison Street, Suite 11",27.94923,-82.45705
01_lat_long_2dp,1.0,"Rounded lat/long key 27.95, -82.46",0.7273,0.6667,0.4,1.0,2299,Ace Host,Tampa Data Center,United States of America,Tampa,"412 E Madison St, Suite 1010, Tampa, FL 33602, USA",27.94910966,-82.45698298,20755,"WideOpenWest, Inc.",TAM1,United States of America,Tampa,400 N Tampa St.,27.947815,-82.45911
01_lat_long_2dp,1.0,"Rounded lat/long key 27.95, -82.46",0.7273,0.6667,0.2308,1.0,2299,Ace Host,Tampa Data Center,United States of America,Tampa,"412 E Madison St, Suite 1010, Tampa, FL 33602, USA",27.94910966,-82.45698298,20758,"Lumen Technologies, Inc.",TAM1,United States of America,Tampa,400 N Tampa St.,27.947815,-82.45911
01_lat_long_2dp,1.0,"Rounded lat/long key 27.95, -82.46",0.2817,1.0,0.2857,1.0,2299,Ace Host,Tampa Data Center,United States of America,Tampa,"412 E Madison St, Suite 1010, Tampa, FL 33602, USA",27.94910966,-82.45698298,20769,"365 Data Centers Services, LLC",Tampa (FL),United States of America,Tampa,655 North Franklin Street,27.94995,-82.458393
01_lat_long_2dp,1.0,"Rounded lat/long key 27.95, -82.46",0.7273,1.0,0.2308,1.0,2299,Ace Host,Tampa Data Center,United States of America,Tampa,"412 E Madison St, Suite 1010, Tampa, FL 33602, USA",27.94910966,-82.45698298,20770,"Lumen Technologies, Inc.",Tampa - Premier,United States of America,Tampa,400 N Tampa St.,27.947841,-82.45939
01_lat_long_2dp,1.0,"Rounded lat/long key 27.95, -82.46",0.375,0.1,0.2353,1.0,2300,365 Data Centers,Tampa Bay,United States of America,Tampa,"655 N Franklin St, Tampa, FL 33602, USA",27.94974469,-82.45822341,8296,"Data Canopy Colocation, LLC",412 Madison,United States of America,Tampa,412 East Madison St. Ste 1200,27.948991,-82.457033
01_lat_long_2dp,1.0,"Rounded lat/long key 27.95, -82.46",0.7907,0.0952,0.2353,1.0,2300,365 Data Centers,Tampa Bay,United States of America,Tampa,"655 N Franklin St, Tampa, FL 33602, USA",27.94974469,-82.45822341,8346,"Data Canopy Colocation, LLC",655 Franklin,United States of America,Tampa,655 N Franklin St. Ste 1200,27.949606,-82.458393
01_lat_long_2dp,1.0,"Rounded lat/long key 27.95, -82.46",0.4138,0.7143,0.2439,1.0,2300,365 Data Centers,Tampa Bay,United States of America,Tampa,"655 N Franklin St, Tampa, FL 33602, USA",27.94974469,-82.45822341,10639,"Cogent Communications Holdings, Inc.",Cogent Data Center - Tampa,United States of America,Tampa,400 North Tampa Street,27.94772,-82.45919
01_lat_long_2dp,1.0,"Rounded lat/long key 27.95, -82.46",0.3729,0.087,0.3158,1.0,2300,365 Data Centers,Tampa Bay,United States of America,Tampa,"655 N Franklin St, Tampa, FL 33602, USA",27.94974469,-82.45822341,13684,"Ace Host, LLC",Hillsborough 1,United States of America,Tampa,203 North Marion Street,27.94719,-82.45559
01_lat_long_2dp,1.0,"Rounded lat/long key 27.95, -82.46",0.3235,0.087,0.3158,1.0,2300,365 Data Centers,Tampa Bay,United States of America,Tampa,"655 N Franklin St, Tampa, FL 33602, USA",27.94974469,-82.45822341,13685,"Ace Host, LLC",Hillsborough 2,United States of America,Tampa,"412 East Madison Street, Suite 11",27.94923,-82.45705
01_lat_long_2dp,1.0,"Rounded lat/long key 27.95, -82.46",0.8333,0.4615,0.2609,1.0,2300,365 Data Centers,Tampa Bay,United States of America,Tampa,"655 N Franklin St, Tampa, FL 33602, USA",27.94974469,-82.45822341,20755,"WideOpenWest, Inc.",TAM1,United States of America,Tampa,400 N Tampa St.,27.947815,-82.45911
01_lat_long_2dp,1.0,"Rounded lat/long key 27.95, -82.46",0.8333,0.4615,0.3448,1.0,2300,365 Data Centers,Tampa Bay,United States of America,Tampa,"655 N Franklin St, Tampa, FL 33602, USA",27.94974469,-82.45822341,20758,"Lumen Technologies, Inc.",TAM1,United States of America,Tampa,400 N Tampa St.,27.947815,-82.45911
01_lat_long_2dp,1.0,"Rounded lat/long key 27.95, -82.46",0.6486,0.7692,1.0,1.0,2300,365 Data Centers,Tampa Bay,United States of America,Tampa,"655 N Franklin St, Tampa, FL 33602, USA",27.94974469,-82.45822341,20769,"365 Data Centers Services, LLC",Tampa (FL),United States of America,Tampa,655 North Franklin Street,27.94995,-82.458393
