excel_row,source,owner,dc_name,country,city,address,lat,long,match_count,matched_excel_rows,matched_names,matched_owners
8014,DC Byte,Digital Realty,STO5,Sweden,Stockholm,"Esbogatan 11, 164 74 Kista, Stockholm, Sweden",59.421755,17.917396,6,20400; 20401; 20402; 20403; 20404; 20405,Stockholm STO1; Stockholm STO2; Stockholm STO3; Stockholm STO4; Stockholm STO5; Stockholm STO6,"Digital Realty Trust, Inc.; Digital Realty Trust, Inc.; Digital Realty Trust, Inc.; Digital Realty Trust, Inc.; Digital Realty Trust, Inc.; Digital Realty Trust, Inc."
8015,DC Byte,Digital Realty,STO4,Sweden,Stockholm,"Esbogatan 11, 164 74 Kista, Stockholm, Sweden",59.421968,17.917557,6,20400; 20401; 20402; 20403; 20404; 20405,Stockholm STO1; Stockholm STO2; Stockholm STO3; Stockholm STO4; Stockholm STO5; Stockholm STO6,"Digital Realty Trust, Inc.; Digital Realty Trust, Inc.; Digital Realty Trust, Inc.; Digital Realty Trust, Inc.; Digital Realty Trust, Inc.; Digital Realty Trust, Inc."
8016,DC Byte,Digital Realty,STO1,Sweden,Stockholm,"Esbogatan 11, 164 74 Kista, Stockholm, Sweden ",59.422637,17.917433,6,20400; 20401; 20402; 20403; 20404; 20405,Stockholm STO1; Stockholm STO2; Stockholm STO3; Stockholm STO4; Stockholm STO5; Stockholm STO6,"Digital Realty Trust, Inc.; Digital Realty Trust, Inc.; Digital Realty Trust, Inc.; Digital Realty Trust, Inc.; Digital Realty Trust, Inc.; Digital Realty Trust, Inc."
8017,DC Byte,WaveCom,Data Center,Estonia,Tallinn,"Endla 16, 10142 Tallinn, Estonia",59.429335,24.731178,1,20749,Tallinn,Wavecom As
8018,DC Byte,Levira,Betooni 1,Estonia,Tallinn,"Betooni 1, 13619 Tallinn, Estonia",59.42991776,24.84965909,1,9429,Betooni,AS Levira
8019,DC Byte,CITIC Telecom International,Data Centre,Estonia,Tallinn,"SÃµle 25, 10614 Tallinn, Estonia",59.437439,24.708333,4,11353; 16666; 20170; 20750,Datahouse Talinn; Mullamaa (Telehouse KJJ); Sole 14; Tallinn datacenter,CITIC Limited; Telia Company AB (publ); Telia Company AB (publ); Elisa
8020,DC Byte,T.Loop,DEC001,Sweden,Sollentuna kommun,"HÃ¤ggvik, Sweden",59.43961505,17.93018358,0,,,
8021,DC Byte,Conapto,Stockholm 5 North,Sweden,Sollentuna kommun,"BÃ¤ckvÃ¤gen 16, 192 54 Sollentuna, Sweden",59.4478232,17.95545545,1,20383,STHLM 3 North (Stockholm Nord Sollentuna),Conapto AB
8022,DC Byte,Conapto,Stockholm 3 North,Sweden,Sollentuna kommun,BÃ¤ckvÃ¤gen 18A 192 54 Sollentuna Sweden,59.448599,17.956552,1,20383,STHLM 3 North (Stockholm Nord Sollentuna),Conapto AB
8023,DC Byte,Telia,Tallinn-new,Estonia,Maardu,"Tallinn, Estonia",59.4537675,24.93422132,0,,,
8024,DC Byte,Infonet DC,Data Centre Tallinn,Estonia,Tallinn,"Laevastiku 3r, 10313 Tallinn, Estonia",59.457463,24.693081,2,9832; 14276,Burfa Media Tallinn; InfonetDC,Burfa Media OÜ; InfonetDC
8025,DC Byte,Levira,TV Tower Data Center,Estonia,Tallinn,"Kloostrimetsa tee 58a, 11913 Tallinn, Estonia",59.471139,24.887396,2,20754; 21328,Tallinn TV Tower datacenter; TV Tower datacenter,AS Levira; AS Levira
8026,DC Byte,Google,GylderÃ¥sen,Norway,KÃ¥bÃ¸l,"VÃ¥ler Kommune, Ã˜stfold County, Norway",59.49933971,10.80168619,0,,,
8027,DC Byte,Vaultica,STO01A,Sweden,Upplands VÃ¤sby,"SmedbyvÃ¤gen 6, 194 30 Upplands VÃ¤sby, Sweden",59.50989211,17.89704685,2,20394; 20395,STO01A; STO01B,"Digiplex Norway Holding 2 AS; Stack Infrastructure, Inc."
8028,DC Byte,STACK Infrastructure,STO01B,Sweden,Upplands VÃ¤sby,"SmedbyvÃ¤gen 6, 194 30 Upplands VÃ¤sby, Sweden",59.51149671,17.89718263,2,20394; 20395,STO01A; STO01B,"Digiplex Norway Holding 2 AS; Stack Infrastructure, Inc."
8029,DC Byte,Binero,STO1,Sweden,Vallentuna,"KarlbergsvÃ¤gen 110, 186 42 Vallentuna, Sweden",59.51466048,18.0770682,0,,,
8030,DC Byte,Ericsson,Stockholm,Sweden,Sigtuna kommun,"Metallvagen 65, 195 72, Rosersberg, Sweden",59.563444,17.885454,0,,,
8031,DC Byte,evroc,Arlandastad,Sweden,Sigtuna kommun,"Arlandastad, Sigtuna Kommun, Sweden",59.62548201,17.90385809,1,12529,evroc Arlandastad,evroc AB
8032,DC Byte,STACK Infrastructure,OSL04 Campus,Norway,Tomter,"Holtskogen 31, 1825 Tomter, Norway",59.6328881,11.0045008,3,17857; 17858; 17859,OSL04A - Holtskogen; OSL04C - Holtskogen; OSL04E - Holtskogen,"Stack Infrastructure, Inc.; Stack Infrastructure, Inc.; Stack Infrastructure, Inc."
8033,DC Byte,Amazon Web Services,VÃ¤sterÃ¥s,Sweden,VÃ¤sterÃ¥s," VÃ¤sterÃ¥s Kvastbruket 1, 721 36, Sweden",59.64956217,16.58071835,5,21602; 21603; 21604; 21605; 21606,Vasteras; Vasteras 1; Vasteras 2; Vasteras 3; Vasteras 4,"QuickNet AB; Amazon.com, Inc.; Amazon.com, Inc.; Amazon.com, Inc.; Amazon.com, Inc."
8034,DC Byte,Terakraft,Hellandsbygd Data Center,Norway,Hellandsbygda,null,59.68501017,6.519670584,0,,,
8035,DC Byte,Green Mountain,OSL1-Enebakk (Multi-tenant),Norway,Ytre Enebakk,"1914 Enebakk, Norway",59.75912131,10.9925773,9,17860; 17861; 17862; 17863; 17864; 17865; 17866; 17867; 17868,OSL1-Enebakk (formerly DC3) bldg 2; OSL1-Enebakk (formerly DC3) bldg 3; OSL1-Enebakk (formerly DC3) next bldgs; OSL1-Eneball; OSL2-Hamar #1; OSL2-Hamar #2; OSL2-Hamar #3; OSL2-Hamar #4; OSL2-Hamar #5,Green Mountain AS; Green Mountain AS; Green Mountain AS; Green Mountain AS; Green Mountain AS; Green Mountain AS; Green Mountain AS; Green Mountain AS; Green Mountain AS
8036,DC Byte,Green Mountain,OSL1-Enebakk (BTS),Norway,Ytre Enebakk,"1914 Enebakk, Norway",59.760218,10.991315,9,17860; 17861; 17862; 17863; 17864; 17865; 17866; 17867; 17868,OSL1-Enebakk (formerly DC3) bldg 2; OSL1-Enebakk (formerly DC3) bldg 3; OSL1-Enebakk (formerly DC3) next bldgs; OSL1-Eneball; OSL2-Hamar #1; OSL2-Hamar #2; OSL2-Hamar #3; OSL2-Hamar #4; OSL2-Hamar #5,Green Mountain AS; Green Mountain AS; Green Mountain AS; Green Mountain AS; Green Mountain AS; Green Mountain AS; Green Mountain AS; Green Mountain AS; Green Mountain AS
8037,DC Byte,Vaultica,OSL02,Norway,Kolbotn,"Rosenholmveien 25, TrollÃ¥sen, TrollÃ¥sen, 1414, Norway",59.822004,10.787007,1,17852,OSL02 Rosenholm,"Stack Infrastructure, Inc."
8038,DC Byte,Arcem,Husnes,Norway,Husnes,"GrÃ¸n NÃ¦ringspark, Stabburshaugen 5, 5460 Husnes, Norway",59.86352459,5.759982759,0,,,
8039,DC Byte,Green Mountain,TEL-Rjukan,Norway,Rjukan,"Svaddevegen 161, 3660 Rjukan, Norway",59.8815328,8.670783312,6,14752; 19135; 19136; 19137; 20848; 20849,Kalberg building 2; RJU1-Rjukan building 2D; RJU1-Rjukan building C; RJU1-Rjukan building D; Tel-Rjukan building A; Tel-Rjukan building B,Green Mountain AS; Green Mountain AS; Green Mountain AS; Green Mountain AS; Green Mountain AS; Green Mountain AS
8040,DC Byte,Fujitsu,Oslo,Norway,Oslo,"Ã˜stensjÃ¸veien 32, 0667 Oslo, Norway",59.911424,10.811472,5,12715; 12963; 17871; 17873; 21807,Forskningsparken Oslo; Fujitsu Oslo; Oslo; Oslo (Sigurds Gate); Webspecialisten Oslo,Ssc Networks Norge As; Fujitsu Limited; Blix Solutions As; Telenor ASA; Webspesialisten As
8041,DC Byte,STACK Infrastructure,OSL03 Campus,Norway,Fetsund,"DigiPlex, Heiaveien 9, 1900 Fetsund, Norway",59.92041525,11.21410724,5,12654; 17853; 17854; 17855; 17856,Fet Data Center; OSL03A - Fetsund; OSL03B - Fetsund; OSL03C - Fetsund; OSL03D - Fetsund,"Stack Infrastructure, Inc.; Stack Infrastructure, Inc.; Stack Infrastructure, Inc.; Stack Infrastructure, Inc.; Stack Infrastructure, Inc."
8042,DC Byte,Vaultica,OSL01,Norway,Oslo,"1 Selma Ellefsens Vei, 0581 Oslo, Norway",59.924963,10.809214,1,17851,OSL01 Ulvenveien,"Stack Infrastructure, Inc."
8043,DC Byte,Lumen Technologies,Oslo,Norway,Oslo,"Ã˜kernveien 121, 0579 Oslo, Norway",59.926454,10.79972,1,17874,Oslo - Premier,"Lumen Technologies, Inc."
8044,DC Byte,Skygard,OSL5,Norway,LÃ¸renskog,"Nordliveien 21, 1476 Rasta, Norway",59.926712,10.942232,1,17870,OSL5,Orange Business Services SA
8045,DC Byte,Telia,Oslo,Norway,Oslo,"Ã˜stre Aker vei 18, 0581 Oslo, Norway",59.928427,10.811711,3,8784; 17851; 17872,Arelion Oslo OKR/C; OSL01 Ulvenveien; Oslo,"Arelion Sweden AB; Stack Infrastructure, Inc.; Telenor ASA"
8046,DC Byte,Skygard,Skygard 1,Norway,Oslo,"Oslo, Norway",59.93009412,10.8184602,0,,,
8047,DC Byte,Blix Solutions,Blix Data Center,Norway,Oslo,"Lindeberg NÃ¦ringsvei 26, 1067 Oslo, Norway",59.93536951,10.8852912,2,9281; 17287,BDC Oslo; NHDC Oslo Lindeberg,Blix Solutions As; Blix Solutions As
8048,DC Byte,Bulk Infrastructure,OS-IX (Oslo Internet Exchange),Norway,Oslo,"Hans MÃ¸ller Gasmanns vei 9, 0598 Oslo, Norway",59.938687,10.835709,3,17796; 17903; 21622,OS-IX; OX-IX; Verizon Oslo Data Center,Bulk Infrastructure Holding AS; Bulk Infrastructure Holding AS; Bulk Infrastructure Holding AS
8049,DC Byte,Polar DC,OSL01,Norway,Vikersund,Modum Municipality,59.94342163,9.976562261,0,,,
8050,DC Byte,Skygard,OSL3,Norway,Oslo,"Nydalen allÃ© 37A, 0484 Oslo, Norway",59.94722,10.768325,2,13142; 17869,GlobalConnect Nydalen (fka S121 Datacenter); OSL3 - Grorud,Global Connect LLC; Orange Business Services SA
8051,DC Byte,Blix Solutions,Blix NR5,Norway,Oslo,Nedre Rommen 5 0988 Oslo Norway,59.96245903,10.90618157,1,17288,NHDC Oslo Nedre Rommen,Blix Solutions As
8052,DC Byte,Fossefall,Rollag,Norway,Rollag,"Numedal NÃ¦ringspark, Rollagsvegen 50, 3626 Rollag, Norway",59.9812488,9.291673167,0,,,
8053,DC Byte,Ericsson,Kirkkonummi,Finland,Kirkkonummi,"Hirsalantie 11, 02420 Kirkkonummi, Finland",60.130741,24.514016,4,14897; 14898; 14899; 14900,Kirkkonummi DC1; Kirkkonummi DC2; Kirkkonummi DC3; Kirkkonummi DC4,Microsoft Corporation; Microsoft Corporation; Microsoft Corporation; Microsoft Corporation
8054,DC Byte,Microsoft,Kirkkonummi,Finland,Kirkkonummi,"Sundsbergintie 155-171, 02450 Kirkkonummi, Finland",60.14636503,24.55049413,1,14897,Kirkkonummi DC1,Microsoft Corporation
8055,DC Byte,Telia,Nebula,Finland,Helsinki,Kiviaidankatu 2 00210 Helsinki Finland,60.153803,24.883091,1,13590,Helsinki,Telia Company AB (publ)
8056,DC Byte,Hyperco,Lohja,Finland,Lohja,"Olavintie 10, 08700 Lohja, Finland",60.17648779,23.99383781,0,,,
8057,DC Byte,Elisa,Tapiola,Finland,Espoo,"Ahertajantie 2, Espoo, 02600, Finland",60.178502,24.798193,1,20785,Tapiola,Elisa
8058,DC Byte,Polarise,AI Hub ONE,Norway,Ullensaker,"Oslo Airport City, Gardermoen, Norway",60.17853033,11.13006579,0,,,
8059,DC Byte,Tieto-EVRY,Espoo,Finland,Espoo,"Espoo, Finland",60.18494516,24.81699278,5,12485; 12486; 12487; 12488; 14296,Espoo  DC1; Espoo DC2; Espoo DC3; Espoo DC4; Innopoli 1 Espoo,Microsoft Corporation; Microsoft Corporation; Microsoft Corporation; Microsoft Corporation; Technopolis Oy
8060,DC Byte,Equinix,HE3,Finland,Helsinki,"Parrukatu 2, Helsinki, FI, 00540",60.18506626,24.9688039,1,13547,HE3,Helen Oy
8061,DC Byte,GlobalConnect,Espoo,Finland,Espoo,"Techniikantie 14, Espoo, , 02150, Finland",60.185744,24.811988,1,14379,IP-Only Espoo,Global Connect LLC
8062,DC Byte,Green Mountain,HÃ¸nefoss,Norway,Ringerike,"Honefoss, Norway",60.19583671,10.22785889,1,8771,AQ-OSL1,Aq Compute Holding Norway
8063,DC Byte,atNorth,FIN01,Finland,Helsinki,"Kuortaneenkatu 3, 00520 Helsinki, Finland",60.19645082,24.94609691,2,11358; 12674,Datalahti; FIN01,Datalahti; atNorth ehf
8064,DC Byte,Datalahti,Helsinki,Finland,Helsinki,"25-27, Elimaenkatu, Suomi, Helsinki.",60.197057,24.948316,3,11358; 13595; 13596,Datalahti; Helsinki HE1; Helsinki HE2,Datalahti; Mediam Oy Ltd; Helen Oy
8065,DC Byte,STACK Infrastructure,OSLL4,Norway,Ringerike,"Ringerike, Oslo, Norway",60.198364,10.25715,0,,,
8066,DC Byte,Equinix,HE6,Finland,Espoo,"Sinimaentie 12, Espoo, Helsinki, 02630 , Finland",60.203102,24.778567,1,13549,HE6,"Equinix, Inc."
8067,DC Byte,Equinix,HE7,Finland,Espoo," SinimÃ¤entie 8, 02630 Espoo, Finland",60.203875,24.775863,2,13549; 13550,HE6; HE7,"Equinix, Inc.; Equinix, Inc."
8068,DC Byte,Digita Data Centers,Digita Data Center 2,Finland,Helsinki,"Helsinki, Finland",60.2043785,24.92086246,1,11917,Digita Pieni Paja,Digita Oy
8069,DC Byte,Digita Data Centers,Digita Data Center 1,Finland,Helsinki,"Uutiskatu 7, 00240 Helsinki, Finland",60.204638,24.923104,1,11917,Digita Pieni Paja,Digita Oy
8070,DC Byte,atNorth,FIN02,Finland,Espoo,"SinimÃ¤entie 6, 02630 Espoo, Finland",60.20488155,24.77023064,1,12675,FIN02,atNorth ehf
8071,DC Byte,hscale,OSL Campus,Norway,HÃ¸nefoss,"Follummoveien 94, 3516 HÃ¸nefoss, Norway",60.20525028,10.23482838,2,8772; 8773,AQ-OSL1B; AQ-OSL1C,Aq Compute Holding Norway; Aq Compute Holding Norway
8072,DC Byte,atNorth,FIN03,Finland,Espoo,"Kutojantie 2, 02630 Espoo, Finland",60.20998589,24.75049958,1,12676,FIN03,atNorth ehf
8073,DC Byte,Elisa,SÃ¤terinportti,Finland,Espoo,"SÃ¤terinkatu 2,Espoo, 02600, Finland",60.21354,24.811186,1,12489,Espoo Saterinportti,Elisa
8074,DC Byte,Telia,Helsinki,Finland,Helsinki,"Valimotie 3-5, Helsinki, Uusimaa, 00380, Finland",60.215919,24.877698,2,10935; 20883,Creanova Datacenter; Telia Helsinki Pitajanmaki,Oy Crea Nova Hosting Solution Ltd; Telia Company AB (publ)
8075,DC Byte,Creanova Datacenter,Helsinki,Finland,Helsinki,"Hiomotie 10, 00380 Helsinki, Finland",60.21858108,24.8759761,2,10935; 20883,Creanova Datacenter; Telia Helsinki Pitajanmaki,Oy Crea Nova Hosting Solution Ltd; Telia Company AB (publ)
8076,DC Byte,DNA,Helsinki,Finland,Helsinki,"LÃ¤kkisepÃ¤ntie 21, 00620 Helsinki, Finland",60.219838,24.942614,1,13590,Helsinki,Telia Company AB (publ)
8077,DC Byte,Equinix,HE5,Finland,Helsinki,"Sahamyllyntie 4B, 00560 Helsinki, Finland",60.220759,24.983743,2,13548; 13598,HE5; Helsinki HE5,"Hetzner Online Gmbh; Equinix, Inc."
8078,DC Byte,Microsoft,Espoo,Finland,Espoo,HÃ¤stkÃ¤rrsvÃ¤gen 02940 Espoo Finland,60.23821914,24.68856271,1,12485,Espoo  DC1,Microsoft Corporation
8079,DC Byte,Hyperco,Koskelonniitty,Finland,Espoo,"Koskelonniitty area, KehÃ¤ III, Espoo, Finland",60.25462541,24.71423197,0,,,
8080,DC Byte,Equinix,HE4,Finland,Vantaa,"Myllynkivenkuja 4B, 01620 Vantaa, Finland",60.2844,24.838825,5,13591; 13592; 13593; 13594; 13597,Helsinki 1; Helsinki 1b; Helsinki campus 2; Helsinki campus 3; Helsinki HE4,Hyperco Data Center Strategies I Topco I Oy; Hyperco Data Center Strategies I Topco I Oy/Damac Data Centres; Hyperco Data Center Strategies I Topco I Oy; Hyperco Data Center Strategies I Topco I Oy; Hyperco Data Center Strategies I Topco I Oy
8081,DC Byte,Microsoft,Vihti,Finland,Vihti,"Vanha Turuntie 634, 03150 Nummela, Finland",60.29956019,24.32241308,0,,,
8082,DC Byte,Verne,Helsinki DC,Finland,Vantaa,"Mittalinja 1 , Vantaa, 01260, Finland",60.303547,25.101261,3,12670; 12678; 12679,Ficolo  (The Air); Finalnd DC02; Finalnd DC03,Verne Global Ltd; Verne Global Ltd; Verne Global Ltd
8083,DC Byte,Google,Horndal,Sweden,By,"Horndal, Avesta, Sweden",60.31504673,16.40719825,0,,,
8084,DC Byte,Nordlo Bergen,Bergen,Norway,Bergen,"Fantoftvegen 38, 5072 Bergen, Norway",60.34132735,5.355197439,3,9078; 9385; 21469,AVUR DC Bergen; Bergen; Universitet i Bergen,Avur As; MIGODI; Universitetet i Bergen
8085,DC Byte,Hetzner Online,Datacenter Park Helsinki,Finland,Tuusula,"Huurrekuja 10, 04360 Tuusula, Finland",60.342293,25.029537,8,13575; 13576; 13577; 13578; 13579; 13580; 13581; 13582,HEL 1 (Helsinki); HEL 2 (Helsinki); HEL 3 (Helsinki); HEL 4 (Helsinki); HEL 6 (Helsinki); HEL 7 (Helsinki); HEL 8 (Helsinki); HEL 9 (Helsinki),Hetzner Online Gmbh; Hetzner Online Gmbh; Hetzner Online Gmbh; Hetzner Online Gmbh; Hetzner Online Gmbh; Hetzner Online Gmbh; Hetzner Online Gmbh; Hetzner Online Gmbh
8086,DC Byte,Undisclosed,Kerava,Finland,Kerava,"Alikeravantie 80, 04250 Kerava, Finland",60.36829546,25.12144636,0,,,
8087,DC Byte,DayOne,Klaukkala,Finland,Nurmijarvi,"Block 3773, Sudentulli workplace area, Klaukkala, NurmijÃ¤rvi Municipality",60.4157338,24.75644784,0,,,
8088,DC Byte,Vantage Data Centers,Mehedeby,Sweden,Tierps kommun,"Dorkarby 1:7 and Mehedeby 2:113, etc",60.43931443,17.44453489,0,,,
8089,DC Byte,Nova Complex,Nova Campus Loviisa,Finland,Loviisa,null,60.46787924,26.2665077,0,,,
8090,DC Byte,Hyperco,Loviisa,Finland,Loviisa,"Loviisa, Finland",60.47411871,26.27380284,0,,,
8091,DC Byte,Prime Data Centers,JÃ¤rvenpÃ¤Ã¤,Finland,JÃ¤rvenpÃ¤Ã¤,"Emalikatu 13, 04440 JÃ¤rvenpÃ¤Ã¤, Finland",60.50730924,25.06488713,0,,,
8092,DC Byte,Ecogrid Energy,Ecogrid Energy Park Raisio,Finland,Raisio,"G48R+7J7 Raisio, Finland",60.515667,22.141553,0,,,
8093,DC Byte,EcoDataCenter,BorlÃ¤nge,Sweden,NordanbÃ¤ck,"Glans vÃ¤g 10, 784 66 BorlÃ¤nge, Sweden",60.5231197,15.41873538,0,,,
8094,DC Byte,Google,Hamina,Finland,Hamina,"Ensontie 1, 49420 Hamina, Finland",60.53789244,27.11657428,7,13430; 13431; 13432; 13433; 13434; 13435; 13436,Hamina DC1; Hamina DC2; Hamina DC3; Hamina DC4; Hamina DC5; Hamina DC6; Hamina DC7,Alphabet Inc.; Alphabet Inc.; Alphabet Inc.; Alphabet Inc.; Alphabet Inc.; Alphabet Inc.; Alphabet Inc.
8095,DC Byte,QTS Datacenters,Jokela,Finland,Tuusula,"Vallunlenkki area, Jokela, Tuusula Municipality, Finland",60.54652237,24.93210089,0,,,
8096,DC Byte,ASP Datacenter,Dale,Norway,Dale,"Fabrikkvegen, Dale, Vaksdal Kommune, Norway",60.58922779,5.825453966,2,11117; 11118,Dale; Dale,Kryptovault AS; ASP Data Center As
8097,DC Byte,Microsoft,Valbo,Sweden,SÃ¥gfÃ¤bodarna,"FarfarsvÃ¤gen 1, 818 91 Valbo, Sweden",60.60090348,17.00926457,3,20331; 20332; 20333,Stackbo GVX21; Stackbo GVX22; Stackbo GVX23,Microsoft Corporation; Microsoft Corporation; Microsoft Corporation
8098,DC Byte,EcoDataCenter,Falun Campus,Sweden,Falun,"SlaggvarpsvÃ¤gen 21, 791 77 Falun, Sweden",60.610578,15.609574,3,12334; 12602; 12603,EcoDataCenter - Falun building 3; Falun building 1; Falun building 2,Ecodatacenter AB; Ecodatacenter AB; Ecodatacenter AB
8099,DC Byte,Nebius,MÃ¤ntsÃ¤lÃ¤,Finland,MÃ¤ntsÃ¤lÃ¤,"Moreenikatu 6, 04600, MÃ¤ntsÃ¤lÃ¤, Finland",60.62889726,25.26309921,6,17040; 17041; 17042; 17043; 17044; 17045,Nebius 1A; Nebius 1B; Nebius 2A; Nebius 2B; Nebius 3A; Nebius 3B,Nebius Group N.V.; Nebius Group N.V.; Nebius Group N.V.; Nebius Group N.V.; Nebius Group N.V.; Nebius Group N.V.
8100,DC Byte,Microsoft,GÃ¤vle,Sweden,SÃ¤lgsjÃ¶n,"805 91 GÃ¤vle, Sweden",60.63097519,17.13665896,1,13371,Gävle GVX02 (Ersbo),Microsoft Corporation
8101,DC Byte,Verne,MÃ¤ntsÃ¤lÃ¤,Finland,MÃ¤ntsÃ¤lÃ¤,"Gneissitie 3, MÃ¤ntsÃ¤lÃ¤, Finland",60.63425174,25.28383344,1,12683,Finland DC04,Verne Global Ltd
8102,DC Byte,Microsoft,Sandviken,Sweden,Sandviken,"81191 Sandviken, Sweden",60.63591023,16.74002007,3,19383; 19384; 19385,Sandviken GVX11; Sandviken GVX12; Sandviken GVX13,Microsoft Corporation; Microsoft Corporation; Microsoft Corporation
8103,DC Byte,atNorth,FIN04,Finland,Myllykoski,"Myllykoski, Finland",60.77727415,26.76589797,0,,,
8104,DC Byte,QTS Datacenters,Forssa,Finland,Forssa,"Forssa municipality, Finland",60.78378463,23.62149838,1,18831,QTS Forssa 1,"QTS Realty Trust, LLC"
8105,DC Byte,Green Mountain,OSL2-Hamar,Norway,Ã˜vre Vang,"2324 Vang PÃ¥ Hedmark, Norway",60.84162137,11.26834507,0,,,
8106,DC Byte,DayOne,Kouvola,Finland,Kouvola,"Vilppulantie 105, 45610 Kouvola, Finland",60.84364154,26.62719529,0,,,
8107,DC Byte,Nova Complex,Nova Campus Kouvola,Finland,Kouvola,"Minttonintie 4, 45700 Kouvola, Finland",60.90421777,26.64956391,0,,,
8108,DC Byte,Novagen Data Centre,Voikkaa,Finland,Voikkaa,"Voikkaa Business Area, Myllytie 10, 45910 Kouvola, Finland",60.93882364,26.60452412,0,,,
8109,DC Byte,Magnora,HÃ¤meenlinna,Finland,HÃ¤meenlinna,"Terminaalitie 10, 13430 HÃ¤meenlinna, Finland",60.95830687,24.46418176,1,14034,Hämeenlinna DC1,Magnora ASA
8110,DC Byte,DayOne,Lahti,Finland,Lahti,"Ilmarisentie 3, 15200 Lahti, Finland",60.99055678,25.70613164,0,,,
8111,DC Byte,Telia,Lahti,Finland,Lahti,VesijÃ¤rvenkatu 60 15140 Lahti,60.99059012,25.65913666,0,,,
8112,DC Byte,Hyperco,Ockelbo,Sweden,Ockelbo kommun,"2JHW+5QH GrÃ¶nviken, Sweden",61.02793322,16.64699556,0,,,
8113,DC Byte,Nebius,Lappeenranta,Finland,Lappeenranta,"Pajarila, City of Lappeenranta, Finland",61.05645779,28.27987085,0,,,
8114,DC Byte,Alaska Communications,Business Technology Center,United States of America,Anchorage,"600 E 36th Ave #100, Anchorage, AK 99503, USA",61.18781804,-149.8720059,0,,,
8115,DC Byte,Ampersand,Anchorage Data Center,United States of America,Anchorage,"3403 Minnesota Dr, Anchorage, AK 99503, USA",61.18887163,-149.9122558,1,8546,AlasConnect Datacenter 5,"Alasconnect, Inc."
8116,DC Byte,Bitzero,KokemÃ¤ki,Finland,KokemÃ¤ki,"PÃ¤Ã¤vÃ¤ylÃ¤ 2, KokemÃ¤ki, Finland",61.24435027,22.33056636,0,,,
8117,DC Byte,Nscale,Harjavalta,Finland,Harjavalta,"Sievari industrial area, Harjavalta City, Finland",61.31807004,22.08668777,0,,,
8118,DC Byte,Lunar Digital,Lunar 4,Norway,Gaupne,"Jostedalsvegen 530, 6868 Gaupne, Norway",61.44094996,7.250128539,1,14713,Jostedal Datacenter,Bluefjords As
8119,DC Byte,Polarnode,Pori,Finland,Pori,"Honkapuistontie 40-30, Honkaluoto, Pori, Finland",61.44415499,21.83244701,1,8468,ADP DC Pori 1,ASP Data Center As
8120,DC Byte,ASP Datacenter,Ecogrid Energy Park Pori,Finland,Pori,"Kupariteollisuuspuisto, Pori, Finland",61.45811862,21.84716194,1,8468,ADP DC Pori 1,ASP Data Center As
8121,DC Byte,Nokia,Tampere,Finland,Tampere,"HatanpÃ¤Ã¤n valtatie 30, 33100 Tampere, Finland",61.48891292,23.77201312,2,12672; 20776,Ficolo Tampere (The Deck); Tampere,Verne Global Ltd; Lahtiset Yhtyma
8122,DC Byte,GleSYS,Tampere DC,Finland,Tampere,Pakkahuoneenaukio 2 33100 Tampere Finland,61.497966,23.775412,1,12672,Ficolo Tampere (The Deck),Verne Global Ltd
8123,DC Byte,GleSYS,Pori DC,Finland,Ulvila,"Kivipellontie 35b, Ulvila, 28220, Suomi",61.500935,21.891578,2,12671; 12672,Ficolo Pori (The Rock); Ficolo Tampere (The Deck),Verne Global Ltd; Verne Global Ltd
8124,DC Byte,Polarnode,Nokia,Finland,Nokia,"Juhansuo, Nokia, Finland",61.51065839,23.55535284,0,,,
8125,DC Byte,Fossefall,Harpefoss,Norway,Harpefoss,"Harpefoss oppvekstsenter, Vintervegen 150, 2647 SÃ¸r-fron, Norway",61.5699083,9.848997004,0,,,
8126,DC Byte,Orka Technologies,Mikkeli,Finland,Mikkeli,"City of Mikelli, South Savo, Finland",61.66251959,27.35181161,0,,,
8127,DC Byte,Compute Nordic,AI Campus Mikkeli,Finland,Mikkeli,"Suonsaarentie 2, 50170 Mikkeli, Finland",61.71478224,27.32865727,0,,,
8128,DC Byte,Lefdal Mine Datacenter,Data Center,Norway,KjÃ¸lsdalen,"6700 MÃ¥lÃ¸y, Norway",61.932101,5.505887,0,,,
8129,DC Byte,Scale42,Kitee,Finland,Kitee,"Teollisuustie 20, 82430 Kitee, Finland",62.09936702,29.92824904,0,,,
8130,DC Byte,Isojoki Data Center Oy,Isojoki,Finland,Isojoki,"In the vicinity of the Pettenkangas industrial area in the municipality of Isojoki, South Ostrobothnia, Finland",62.11486944,21.97415986,0,,,
8131,DC Byte,TNNet,DataVault - Kanavuori,Finland,JyvÃ¤skylÃ¤,"Varikkotie 162, 40800 JyvÃ¤skylÃ¤, Finland",62.2373691,25.91205813,1,11379,Datavault Kanavuori,Tnnet Oy
8132,DC Byte,Scale42,Varkaus,Finland,Varkaus,"PÃ¶ppÃ¶kalliontie 14, 78400 Varkaus, Finland",62.34843106,27.84017197,2,19494; 19495,Scale42 Varkaus 1; Scale42 Varkaus 2,Scale42 Cloud Ltd; Scale42 Cloud Ltd
8133,DC Byte,Pure Data Centres,FIN01,Finland,SeinÃ¤joki,"Seinajoki, Finland",62.72711249,22.8848987,0,,,
